id,name,shares,likes,loves,wow,cares,sad,angry,haha,reactions_count,comments,content,posted_on,video,image,post_url
pfbid02qerEVL9nK7qQ1vx5BEZXFGeBFsC6C3SiL9KYvaTF1NqxPPLfeXaJuFv4tAjTfda9l,Arnold Schwarzenegger,2400,24000,6700,0,0,0,0,0,30700,3000,"On Monday, I asked you to pay attention this week to the news sources and social media accounts that made you angry or negative (Arnold’s Monday Mindset). I told you to write them down. Now, it’s time to do something about it.This weekend, I want you to find ways to remove those sources of negativity from your life. Unfollow them, make a commitment not to watch them, whatever it takes. And we will do something more extreme for the next two days.I know you might think, “But Arnold, that’s how I get the news. I have to stay informed every hour about what’s happening in the world.”Let me tell you how I deal with social media and the news.First, the news. I read two newspapers every morning and try to tune into local TV news in the evening (especially my friend Elex Michaelson, who is always informative and not outrageous). Guess how often the newspaper makes me enraged? It’s rare. Do I miss updates every hour? Does that hurt me in some way? No. I’m not Governor anymore. I can still act on news that makes me angry by getting it the old-fashioned way. When I read that hospitals didn’t have enough protective equipment for doctors and nurses in 2020, I read it in a newspaper and had plenty of time to donate a million dollars to help. When I saw that homeless veterans were stuck in tents, it was on local news. I had plenty of time to donate tiny homes. I’d go insane and probably spend all of my money if I scrolled the news every minute like all of you do.Now, let’s talk about social media. I don’t read my newsfeed. I read my mentions from all of you, and I close it. I get my news the boomer way, and that works. I don’t need to know what’s trending. If it’s important, it will be in the newspaper tomorrow or local news tonight. I would never give up social media because it’s a direct connection to my fans, and I always want to make sure to thank a few of you every day because I know that I wouldn’t exist without you. But the newsfeed? Garbage.And the negative or angry people who yell at me on social media? I scroll right past them. I hate to disappoint you, but I’ve been ignoring naysayers for 65 years.When I was 10 and said I belonged in America, they said I was crazy. When I was 15 and said I’d be the greatest bodybuilder of all time, they got me checked out by a doctor. When I was 30 and said I’d be a leading man, they said my body was too big, my accent was too scary, and I’d have to change my name. When I was 56 and said I’d be Governor, they said I didn’t have the experience. When I was 72, and the last Terminator movie didn’t do as well as we hoped, they said it might be time for me to retire and hang out with my animals.Now I’m turning 76 next month, and people keep asking me what it feels like to have two shows dominating the TV charts. I’m not telling you this to brag because I didn’t do any of it alone.I’m telling you so that you know a big secret to my success is tuning out negativity. If you need evidence that what I’m challenging you to do this weekend works, I’m right here.So first, unfollow, and remove the sources of negativity you noted this week.And then, spend the weekend like me. Don’t look at your newsfeed. Read the real news. Pick up your paper. Watch the local news if you need more. If you look at social media and someone has argued with or insulted you, don’t react. Keep going on with your life. Ignore the naysayers.It’s worked for me. I know it will work for you. Let’s terminate the negativity.Once again, thanks for being a part of the village. We hope you all have a wonderful weekend.Subscribe to the Pump Club: https://arnoldspumpclub.com/",2023-06-30T19:11:00,[],https://scontent.fsog1-1.fna.fbcdn.net/v/t39.30808-6/357040071_821380656015669_472863630874951439_n.jpg?stp=cp6_dst-jpg&_nc_cat=104&ccb=1-7&_nc_sid=730e14&_nc_ohc=0P8KXNMH6skAX-JC_qC&_nc_ht=scontent.fsog1-1.fna&oh=00_AfCzyOLUDfulw3E7vsKXDaMboySDl_IbzTvKbTfv567Hnw&oe=64BDD1E6,https://www.facebook.com/arnold/posts/pfbid02qerEVL9nK7qQ1vx5BEZXFGeBFsC6C3SiL9KYvaTF1NqxPPLfeXaJuFv4tAjTfda9l?__cft__[0]=AZUjiJ1HqK8ZDpVpYlgzWGaAzCD8HdJyRoQ9Ct48_qYJEN_n8H7pBoEYwtCOPh_2RabGzZJnQOSwMYkOylVQXSuMZ-8Sb2pKZE86xEfyBecx0qEGmub5Ttxk2lSN73TWci96yq5A3iZ2IhIs1Jz4OjBdK4HHAg8QEBb63U7ao44mHi8E0IdxyfLj5tcCyUrJ5Ef9_K2iO9ROSIFvNL4JrzV1&__tn__=%2CO%2CP-R
pfbid02xTKHk8cdjy7EEk3LGCZEohDfAvYf79Ni1ekKR3yFRf4KuU8ABwqc9CJ2zJH1qGVsl,Arnold Schwarzenegger,76,7700,1400,0,0,0,0,0,9100,836,FUBAR was number one in all of streaming again. We beat some shows I love. You guys are wild. Thank you all! @netflix,2023-06-30T00:03:00,[],https://scontent.fsog1-1.fna.fbcdn.net/v/t39.30808-6/356910757_820977096056025_8529025034701010209_n.jpg?stp=dst-jpg_p552x414&_nc_cat=107&ccb=1-7&_nc_sid=730e14&_nc_ohc=ON5zip5AIhUAX_dfuVR&_nc_ht=scontent.fsog1-1.fna&oh=00_AfB0Nqcc4Mz2rOYo9cBjgsyEqK2bApUmfwBUTvqrLAalSA&oe=64BE6CF9 https://scontent.fsog1-1.fna.fbcdn.net/v/t39.30808-6/358622224_236988412481849_4781778149516194233_n.jpg?stp=c0.6.100.100a_dst-jpg_p100x100&_nc_cat=103&ccb=1-7&_nc_sid=ac9ee4&_nc_ohc=EiUYZ-zOUlAAX-Djip-&_nc_ht=scontent.fsog1-1.fna&oh=00_AfCPqINnZmj2s5IqpM5xpms-XtdgaiBMcv-uHrrqSHuGig&oe=64BF91C2,https://www.facebook.com/arnold/posts/pfbid02xTKHk8cdjy7EEk3LGCZEohDfAvYf79Ni1ekKR3yFRf4KuU8ABwqc9CJ2zJH1qGVsl?__cft__[0]=AZU-j1RaCsAhD58G9iz5EzQlzhSo3k_Q0UVPoVn_ayTVZJC-np5wBrFLCaKUpXj4d3bXcNTbc8F0JOGYIl6PLu4SC0BZl4SCqM2Clew2OkY9SUA6iSy265KOjMrZQMwdCAFGgUndIzuxAqnIZ8_y0HJsVyhslNOI-opPv2LYOzmoloBJMn1-Zngb5QWfKVVI9QIJSkAKkcie3P2XnHTIXUx0&__tn__=%2CO%2CP-R
pfbid0NR1xJm4Bx1gixCbZ6MjkUH625Tgia7KsC85q6KvKnHuwXouaFNMCrmNjsMqqdx8Al,Arnold Schwarzenegger,460,23000,4300,0,0,0,0,0,27300,1200,Wow. What a night. I was so pumped up to celebrate my new @taschen book with all of my great fans and friends.,2023-06-29T20:20:00,[],https://scontent.fsog1-1.fna.fbcdn.net/v/t39.30808-6/356911866_820910576062677_1995463504314520421_n.jpg?stp=dst-jpg_p480x480&_nc_cat=102&ccb=1-7&_nc_sid=730e14&_nc_ohc=FyI6jR09AMEAX826xuN&_nc_ht=scontent.fsog1-1.fna&oh=00_AfBVKWzcOFHuxh0LVwB7QhYPz5VG50cVvNkpdH_OK_yKyw&oe=64BF6287 https://scontent.fsog1-1.fna.fbcdn.net/v/t39.30808-6/356667617_820910569396011_5648667517080372789_n.jpg?stp=dst-jpg_p480x480&_nc_cat=111&ccb=1-7&_nc_sid=730e14&_nc_ohc=lMnJxo6H5ksAX-OFXeB&_nc_ht=scontent.fsog1-1.fna&oh=00_AfBLbNLxnSqKhAuPLqZnnnXcosJdei_ghuTLfh-GHHaYmw&oe=64BED39C https://scontent.fsog1-1.fna.fbcdn.net/v/t39.30808-6/356685554_820910579396010_3593672296547849970_n.jpg?stp=dst-jpg_p480x480&_nc_cat=111&ccb=1-7&_nc_sid=730e14&_nc_ohc=03LXw_9RuWIAX_jU62V&_nc_ht=scontent.fsog1-1.fna&oh=00_AfB1epnOlkxI_ONrZOyaAFWH9gJ2fqa9i7lq09GlBkUNdg&oe=64BE567D https://scontent.fsog1-1.fna.fbcdn.net/v/t39.30808-6/357078448_820910572729344_6464886012199546241_n.jpg?stp=dst-jpg_p480x480&_nc_cat=104&ccb=1-7&_nc_sid=730e14&_nc_ohc=r7_1ViObJa0AX-OevwM&_nc_ht=scontent.fsog1-1.fna&oh=00_AfAosGmIA0jmdR8bA-1Ow4uqu-gQNNW3tQ-lm2AS-nOArw&oe=64BE5F1E https://static.xx.fbcdn.net/rsrc.php/v3/y9/r/Z-dbClQDXLv.png,https://www.facebook.com/arnold/posts/pfbid0NR1xJm4Bx1gixCbZ6MjkUH625Tgia7KsC85q6KvKnHuwXouaFNMCrmNjsMqqdx8Al?__cft__[0]=AZX7wl1XubNl9oLK-OwD0Wclr0Uzz8UhO8ASOq0YUwM2aI_MXmnyIl95yZim2M8i5OKTWJ9EbkWmc8Ssh3hNAe4BXOsiI0ogDe5GoehEcFDG5wkLurgq6omPrS2XYIAqM_LrVrMNgi-yAz7R0POGMboRj_oBj10EStYhwkT1FTG7SK95xKk09mzq1AcqrMV_zLK4oxMrGPzDPrCHac_2-jg5&__tn__=%2CO%2CP-R
pfbid01G9gSkivoiqd2eJyTMGvKUyJj6Q9dAHzwX5U6HrGtw41e6gwJuxHNc5MZaLgWNn9l,Arnold Schwarzenegger,6000,45000,0,0,0,0,0,16000,61000,3600,Mobility is so important to me. Subscribe to the Pump Club at the link in my bio for more tips and tricks .,2023-06-28T21:34:00,['blob:https://www.facebook.com/404514fe-c9d2-4cf1-8c6c-7a29f0a80f6a'],https://scontent.fsog1-1.fna.fbcdn.net/v/t51.36329-10/356099408_774708474139244_1243048954891292256_n.jpg?stp=dst-jpg_s960x960&_nc_cat=110&ccb=1-7&_nc_sid=ad6a45&_nc_ohc=P8GAb4gg_z8AX_K0eVU&_nc_ht=scontent.fsog1-1.fna&oh=00_AfBrs3EqdpnPbIIRxHR_dyaNiAxI6nkIJpvlFW_MmZn2HQ&oe=64BDD9EC https://static.xx.fbcdn.net/rsrc.php/v3/y9/r/Z-dbClQDXLv.png,https://www.facebook.com/arnold/posts/pfbid01G9gSkivoiqd2eJyTMGvKUyJj6Q9dAHzwX5U6HrGtw41e6gwJuxHNc5MZaLgWNn9l?__cft__[0]=AZXsS480MgtitAGO1etU_dtJEG07KjswyEHgNQFPDrTKgOpRqKvSMp30lluzAwpHepHnEbJSeigN8mibGbLEBHPEQYqhC6gldWkp7DhW50q-EwnZ3vdzZenqTOj2c3xYk-m0q5um5uU5E-cVfNG2K7HAvCOB7u8kgTPRgNc9phOYgSAQCvQbWzIyQKv-QH46_I0rQ5k07N0W12FA9v7zYvOl&__tn__=%2CO%2CP-R
pfbid0HNmeVBkBnqt2npiZNcR7vdS6gi22kBc4wWa4ESvC8eiqDcVN94tDVxsRrfmnQ58bl,Arnold Schwarzenegger,127,5300,788,0,0,0,0,0,6088,631,"It was an honor to host Vice Admiral Bill Houston, Commander Submarine Forces, and learn about how US Navy submarines truly are the apex predators of the deep.",2023-06-23T18:23:00,[],https://scontent.fsog1-1.fna.fbcdn.net/v/t39.30808-6/355862488_817606246393110_6177562028109573486_n.jpg?stp=dst-jpg_s640x640&_nc_cat=105&ccb=1-7&_nc_sid=730e14&_nc_ohc=oYlgd5ZtAkoAX_q-060&_nc_ht=scontent.fsog1-1.fna&oh=00_AfCDPHZxkxeg3VUxsdBfUrZFz_qyhyR1dnfSzqKKf0qExg&oe=64BE0A42,https://www.facebook.com/arnold/posts/pfbid0HNmeVBkBnqt2npiZNcR7vdS6gi22kBc4wWa4ESvC8eiqDcVN94tDVxsRrfmnQ58bl?__cft__[0]=AZX0GteCK9LJqD7mjXjxKvacI1puaeBzGDDlXf8kBrVeoBE0RT-Gr563EWWI2XXZLByfdxbcTHQo2fSzrDah1isWM-bT6I6Z42otI6eHlqmL2eqDZcGj7lCu7GSWv_RBtgr2aGtDBdE3CzscVsAQfKQI0TYtYl3KucCZnwOVrvYlN2c5RItBi_v0AF3Fn9hkO9xF2WIefdbj5QDfFbohJAQI&__tn__=%2CO%2CP-R
pfbid02ZKtWBzqzRJwduXccL3Vyc4ZQcb3B6iB8yiPFwxhhwZu1MAC8HLGn1ZB12G8fyjW1l,Arnold Schwarzenegger,0,17000,3400,0,0,0,0,0,20400,0,Wow. Not just @netflix. #1 everywhere. Thank you all for making FUBAR a huge hit. I can’t wait for Season 2!,2023-06-23T01:09:00,[],https://scontent.fsog1-1.fna.fbcdn.net/v/t39.30808-6/355699179_817245266429208_4067235179873115437_n.jpg?stp=dst-jpg_s640x640&_nc_cat=100&ccb=1-7&_nc_sid=730e14&_nc_ohc=M171i12V1t4AX8tkbd7&_nc_ht=scontent.fsog1-1.fna&oh=00_AfCrCmDAUvccg0PEaWnaIlMxVkSX4yjvVV8mIJej29s3Ag&oe=64BEE401 https://static.xx.fbcdn.net/rsrc.php/v3/y9/r/Z-dbClQDXLv.png,https://www.facebook.com/arnold/posts/pfbid02ZKtWBzqzRJwduXccL3Vyc4ZQcb3B6iB8yiPFwxhhwZu1MAC8HLGn1ZB12G8fyjW1l?__cft__[0]=AZVNymD3B78kXiZZ_6pINyra9ZjExgh2h8mXhZoW3xQbjXZRlAJQl3cwhJ2DtSzTC_8HRpO-ayPOQD4AOmIQt0BIxdzwKTh8ka5Vcx6WMyR6u7QPg-WUvOOxzPYxOhjCIYEkGUlp8BmB_d1Fl2Z1af0NX_mWTNpMUmzeJLu2xSR3oTvspcSK2DsOpB0n8Z_9qgYnizv-rA4Ls7726DyOS15T&__tn__=%2CO%2CP-R
pfbid0Rt5AcdtBEkB9f3qnbbTb7qHSTspp4AL3Eoqdz5okAdvJpAPzmy29pR35LAYQFfZJl,Arnold Schwarzenegger,455,31000,7400,0,0,0,0,0,38400,3000,"THANK YOU, THANK YOU, THANK YOU. Conquering the top 5 on @netflix again? You guys are blowing my mind!",2023-06-20T00:00:00,[],https://scontent.fsog1-1.fna.fbcdn.net/v/t39.30808-6/355368619_816205529866515_3189211917295335497_n.jpg?_nc_cat=106&ccb=1-7&_nc_sid=730e14&_nc_ohc=xq0FrQ6ESkIAX9RrYIZ&_nc_ht=scontent.fsog1-1.fna&oh=00_AfDnYmn95Zh8hhDBKTN3OcD69Cabik2v9Lhr0AlKjJvTMw&oe=64BEA0D3 https://scontent.fsog1-1.fna.fbcdn.net/v/t39.30808-6/355290191_816205526533182_4127749041043436913_n.jpg?_nc_cat=103&ccb=1-7&_nc_sid=730e14&_nc_ohc=X_JaMekISDMAX-9qCDD&_nc_ht=scontent.fsog1-1.fna&oh=00_AfCFFyP36jQZ0Apj-sAmpzuK2YaimiaMgQpzGTvoWQuphg&oe=64BF5915 https://static.xx.fbcdn.net/rsrc.php/v3/y9/r/Z-dbClQDXLv.png,https://www.facebook.com/arnold/posts/pfbid0Rt5AcdtBEkB9f3qnbbTb7qHSTspp4AL3Eoqdz5okAdvJpAPzmy29pR35LAYQFfZJl?__cft__[0]=AZWGfXIb-IWHlJu_aiToSzG91DMCgGpKGEen9eqSbHiCO6VglF--ZGcghZMwN0Bw-D1Um8lxSAMmNzwMpTxEfKR7tVAHAvp5Ku82lGCPdzj2Ur7C5EY3v4DgVJ7WZXHjsAbhY7GhYl1cx5BRUoqQ6JRyXr1uqc7O5XsZg3rIS7zObY2CeeJdFOqqURoGDz_r-Q7fRdOkHwp48CIhQvVU3eOw&__tn__=%2CO%2CP-R
pfbid0354CyHvMaStYRSgiBXoe9R94XW1qJpW6FcV8byjBUzVcsh3GyCwUJZxYTJpGpHmLQl,Arnold Schwarzenegger,1500,204000,28000,0,0,0,0,0,232000,3800,It was so fantastic hanging with you - and not being the only one at the @netflix event with an accent! @gal_gadot,2023-06-20T00:00:00,[],https://scontent.fsog1-1.fna.fbcdn.net/v/t39.30808-6/355308293_816154883204913_6479130421196540013_n.jpg?stp=dst-jpg_s640x640&_nc_cat=105&ccb=1-7&_nc_sid=730e14&_nc_ohc=_40wMdqsGKMAX92h4aJ&_nc_ht=scontent.fsog1-1.fna&oh=00_AfBsWUEq8VTgDImafQ0xHMaj19P4U2UKktRxVqCu1kQG4w&oe=64BE529E,https://www.facebook.com/arnold/posts/pfbid0354CyHvMaStYRSgiBXoe9R94XW1qJpW6FcV8byjBUzVcsh3GyCwUJZxYTJpGpHmLQl?__cft__[0]=AZVQ2NnFD2yAUlVgbwn1FEHsxcOWivgu9kjZYNDm5OUDvXx_raDk2wEUzGhd0_9WFym35J8EbetscuQYD826k8IK6DYL_Wzt6Rn_1Wl2AchHevTc3ShC3wVO6mktMYE9ma6mtc8p6SpC_2O3rKBdeOpKby6Jyfi3gnM7eXNKV5le9TiUeo5CR1J9W-67bSYJpFGYH82xg3E7tf-ZYyqkF9Vk&__tn__=%2CO%2CP-R
pfbid02sSP1xE12ZpVsLBWRrm9qhXWjvjcq1BiRuLxciUvUtDwhbdPBwh43UrGz3GCybTvYl,Arnold Schwarzenegger,158,3100,494,0,0,0,0,0,3594,433,IT’S NOT A BLOOPAH. Can’t wait for Season 2 with my FUBAR family. @netflix,2023-06-19T00:00:00,['blob:https://www.facebook.com/2cc6b00e-58f9-49c0-9351-974000d3e566'],https://scontent.fsog1-1.fna.fbcdn.net/v/t51.36329-10/355144486_814338430120578_5533131040041671601_n.jpg?stp=dst-jpg_s960x960&_nc_cat=106&ccb=1-7&_nc_sid=ad6a45&_nc_ohc=OmnO1ChjIykAX9r9WjJ&_nc_ht=scontent.fsog1-1.fna&oh=00_AfDJ0n4WAbPxbwiUFhVSb5YsDLRM18pVfhTGFAvtM6C-8A&oe=64BDA0DE https://static.xx.fbcdn.net/rsrc.php/v3/y9/r/Z-dbClQDXLv.png https://scontent.fsog1-1.fna.fbcdn.net/v/t39.30808-1/307522601_3471857293042474_4669136050429759427_n.jpg?stp=dst-jpg_p100x100&_nc_cat=109&ccb=1-7&_nc_sid=dbb9e7&_nc_ohc=ohIbfejIEMYAX_Y_H9h&_nc_ht=scontent.fsog1-1.fna&oh=00_AfB3GtPQgipEsaAiW7rgHKRxJ9cOFKWn65G31xkdWDM8ww&oe=64BF6586,https://www.facebook.com/arnold/posts/pfbid02sSP1xE12ZpVsLBWRrm9qhXWjvjcq1BiRuLxciUvUtDwhbdPBwh43UrGz3GCybTvYl?__cft__[0]=AZX6O_K3fHyK96yelpEN2p5BsP8NdK9y4qp8FRSelkj6DCEPJtnA-2qSXUfy4_JXvI4G0w4m_Bf3lExfhgM3yFWp0YAjzxrMSbI752G17Mh6_mXKDpEbNAVVr6NQ8vvBaEBk6ErLUHwXnQE-sCZwOwTcIYo0WwrE2cIGYPzBY6sjuo1ec3mRTn2a_96fCYyuPCdwmXbK862WaeI_lgizzL1N&__tn__=%2CO%2CP-R
pfbid02kVHZTQuynzMsQmKm5LuuNpLhFeJLKKT1gxVrgwdK3JkhWaSyYhBuU96p2x39oHSwl,Arnold Schwarzenegger,295,5300,1000,0,0,0,0,0,6300,750,Sequel’s in the bag. Crunchies are in the cake. #FUBAR Season 2 is a go! THANK YOU TO ALL OF YOU! #TUDUM,2023-06-18T00:00:00,['blob:https://www.facebook.com/6cdf3067-bfb6-4df0-aaa4-5e535e1a22b6'],https://scontent.fsog1-1.fna.fbcdn.net/v/t51.36329-10/354410936_1519945528829872_2642472037014881503_n.jpg?stp=dst-jpg_s960x960&_nc_cat=110&ccb=1-7&_nc_sid=ad6a45&_nc_ohc=jlvrDUypYA4AX-85HpF&_nc_ht=scontent.fsog1-1.fna&oh=00_AfDzWcKKHZYaAtQjaoJTbeelD9FIWqbyjyXvhrZQYy9HOA&oe=64BDC75C,https://www.facebook.com/arnold/posts/pfbid02kVHZTQuynzMsQmKm5LuuNpLhFeJLKKT1gxVrgwdK3JkhWaSyYhBuU96p2x39oHSwl?__cft__[0]=AZUIXjBon0gzRl5NKBc97ZglMaMWUCGbWxsLACfo54cpu1qoymvhv5modOiIrWrKAUcf6nlenOpvCiW8AAJwZKVTFiJx3kOC60IdbookXi1QV9VwZgEHWV5_d5ijtcQRHrJFgkafc2xqAGQAw24i4dpKmW1xmU2HXFvuRnI9DZJ9k6mjNpbc5XiGZN7b2lZ1V6P4hCZakZM5ud-XLgsjBTJw&__tn__=%2CO%2CP-R
pfbid0kbcyh9wyERSsTd9PHsPu1Vr6ZGL7tx3bxryhQ15MESxwd3oC7VNxg7xH6axqHFmFl,Arnold Schwarzenegger,1100,192000,23000,0,0,0,0,0,215000,3800,"First we get our pump, then we go pump up the fantastic fans in Brazil, @chrishemsworth. See you all at @netflix Tudum!",2023-06-17T00:00:00,[],https://scontent.fsog1-1.fna.fbcdn.net/v/t39.30808-6/354223478_814448336708901_8449479117533158297_n.jpg?stp=dst-jpg_p526x296&_nc_cat=108&ccb=1-7&_nc_sid=730e14&_nc_ohc=SxrrVGIDkgEAX8cMTlC&_nc_ht=scontent.fsog1-1.fna&oh=00_AfCIX51Ua_gvuxXQ15ebEXFeB5irTXT2Yq2EruKOaCMXdg&oe=64BE7A78,https://www.facebook.com/arnold/posts/pfbid0kbcyh9wyERSsTd9PHsPu1Vr6ZGL7tx3bxryhQ15MESxwd3oC7VNxg7xH6axqHFmFl?__cft__[0]=AZX0THoWzQ93O2NU5t5vERS2WjcXGP6DdkiilS5y1B8mMsu7bqIrXgZKJjEOQHT9pdypPQfBB1DpHSVaaKWOhc3m166RjFt7zQvW8NgQDA9XhAphHRStqJBsPaoUuma4yXxnNluwbklcDluxBWgCE271dTe63YRqykXClURXocNX6ySlmfjIlBWOJ-YjlU3XaoIVyThl6Cec3WfwZviy79lj&__tn__=%2CO%2CP-R
pfbid02worgsrP39hL2X7sLaT8tn8UVas3y1wURsro4fmmrtHVsrkNkC4hcKtNVPXcExHC7l,Arnold Schwarzenegger,0,40000,9500,0,0,0,0,0,49500,0,Thinking of having an Arnold movie night??? All of your favorites are on @netflix. GET TO THE TV!!!,2023-06-17T00:00:00,[],https://scontent.fsog1-1.fna.fbcdn.net/v/t39.30808-6/354447860_814194556734279_3022868109879732333_n.jpg?stp=dst-jpg_p480x480&_nc_cat=111&ccb=1-7&_nc_sid=730e14&_nc_ohc=mjCqDSAKidkAX9CPBul&_nc_ht=scontent.fsog1-1.fna&oh=00_AfBCPkqak7-nmW8FlBtY91faIDaW2lOoXCq0g_3TEADGFA&oe=64BDC9F6 https://scontent.fsog1-1.fna.fbcdn.net/v/t39.30808-6/354452114_814194566734278_6196390062214052717_n.jpg?stp=dst-jpg_p480x480&_nc_cat=104&ccb=1-7&_nc_sid=730e14&_nc_ohc=MsLkv7Rh8B8AX8UqNnN&_nc_ht=scontent.fsog1-1.fna&oh=00_AfCSCxU5IZIPCDGxNseHXO6ZdPPtXZQXfFK1_inyWt6tBg&oe=64BF6C22 https://scontent.fsog1-1.fna.fbcdn.net/v/t39.30808-6/354440498_814194570067611_5473061587806838540_n.jpg?stp=dst-jpg_p480x480&_nc_cat=108&ccb=1-7&_nc_sid=730e14&_nc_ohc=wjrMCrCwZsgAX_ssixg&_nc_ht=scontent.fsog1-1.fna&oh=00_AfAvOkxugnthW2_CJPctT6SRR-fzsz-SB7yjYSwh09zAUw&oe=64BE6314 https://scontent.fsog1-1.fna.fbcdn.net/v/t39.30808-6/354564475_814194573400944_5149927237760524293_n.jpg?stp=dst-jpg_p480x480&_nc_cat=100&ccb=1-7&_nc_sid=730e14&_nc_ohc=Ngulyx4kBycAX-O90UA&_nc_ht=scontent.fsog1-1.fna&oh=00_AfAzvWuwH48I0Q2uNUClHEmleyHGKLedONAjwGU4sRIZ1g&oe=64BE35C2 https://scontent.fsog1-1.fna.fbcdn.net/v/t39.30808-6/354432361_814194550067613_8781996746272118511_n.jpg?stp=dst-jpg_p480x480&_nc_cat=107&ccb=1-7&_nc_sid=730e14&_nc_ohc=Y0OPfahSh_8AX8Y-Aos&_nc_ht=scontent.fsog1-1.fna&oh=00_AfAoRlKhHeziGnWiDHtFain9LM_WSsOY8HXycSJOwzP3Ow&oe=64BDE03C https://static.xx.fbcdn.net/rsrc.php/v3/y9/r/Z-dbClQDXLv.png,https://www.facebook.com/arnold/posts/pfbid02worgsrP39hL2X7sLaT8tn8UVas3y1wURsro4fmmrtHVsrkNkC4hcKtNVPXcExHC7l?__cft__[0]=AZWghz09HuSc8vSLOHznjBbjtwRc0COTvx2lawe48QgIljcpv2YfSGJd8FYQjCVOZOHi-Xd0DpoxXivkRlxcG6YaHXA19gDVq6kUMCVQuKhXIbiRLjIvzGSRw3U89DO46DAsg1J80fG1AneQ_QYyRTgdE_oiPhgCxXL8yS5rtr73wO3RHVUgGv2Z7qxs80o7ukjh1P7u5GMW2VNu2Oa3rFfA&__tn__=%2CO%2CP-R
pfbid03Fav4yUi6NV5QdVvsTiRCvHFZMixng1D4YVcmd1mWSMMNwF79MXVrEhizhKapLP4l,Arnold Schwarzenegger,462,15000,1600,0,0,0,0,0,16600,820,BRAZIL! I was overwhelmed by the love at @netflix #TUDUM”,2023-06-16T00:00:00,['blob:https://www.facebook.com/eefe5214-53a9-461b-a956-c7d4ea5aaa12'],https://scontent.fsog1-1.fna.fbcdn.net/v/t51.36329-10/353903284_265764069464794_4402740965345202975_n.jpg?stp=dst-jpg_s960x960&_nc_cat=103&ccb=1-7&_nc_sid=ad6a45&_nc_ohc=KGeBOiFS8REAX-rZiw2&_nc_ht=scontent.fsog1-1.fna&oh=00_AfAm6RxSSCXvNGZpoSd5VCBMSY6lIDJHnoi-RapLVUGq7A&oe=64BED9CC https://static.xx.fbcdn.net/rsrc.php/v3/y9/r/Z-dbClQDXLv.png,https://www.facebook.com/arnold/posts/pfbid03Fav4yUi6NV5QdVvsTiRCvHFZMixng1D4YVcmd1mWSMMNwF79MXVrEhizhKapLP4l?__cft__[0]=AZVUV19KBAwPgpJh7YZOUCCdo0BbGB-OKOFDazw709b6SxA30JTnc74L94Ey1gdDUr0lH2H9dpKu80ucKN5yQ362PPgv3KsIHNgdPK0JuxFQh303yNmUxCfvKv3zWN6wHwfVLV7GA9E4ftf0LFg3LfYKeoPDQphHfgdfBKL8Iop4126ea_doHNkSDKBxOVdnc81kuvXIuDLwLxkCVWwucUxT&__tn__=%2CO%2CP-R
pfbid02D7xMKAnU5op9BmNkzWr7m58GwDtCE1ZBaZHHwREbLa5yCZ4EcdmxFiQPaXuBtSFRl,Arnold Schwarzenegger,674,41000,5300,0,0,0,0,0,46300,1400,Everyone has been asking me for a place to see all of the old issues of the #ArnoldsPumpClub daily emails. Link in my bio.,2023-06-16T00:00:00,[],https://scontent.fsog1-1.fna.fbcdn.net/v/t39.30808-6/354254621_814043553416046_9005553944429389534_n.jpg?stp=dst-jpg_s640x640&_nc_cat=110&ccb=1-7&_nc_sid=730e14&_nc_ohc=vQBoJdtATGIAX-yT-s0&_nc_oc=AQnsL9e7dYvyn75TwPYv1FiFwFVtayUzidS9stdSWIoxi3HfF-yfWVVPpwC2qhn79_I&_nc_ht=scontent.fsog1-1.fna&oh=00_AfBqgnR0PQRHdK-KakWGVUEpsd_SQSsichQfyVSu_9O5mQ&oe=64BDA5BB,https://www.facebook.com/arnold/posts/pfbid02D7xMKAnU5op9BmNkzWr7m58GwDtCE1ZBaZHHwREbLa5yCZ4EcdmxFiQPaXuBtSFRl?__cft__[0]=AZUG4tTgI_FlA43xHZj9csmHNP9BGSaUehaoutU0omwrClIuckj_6t5TyavTP4EcPylWEE8zbkGDJDA1i4ySzkbclO8utSTMmTpOyyBORiCpiq__z7LRMk_q69UpjZ55gd1jH7BaLdjSXhXfb11Yjx4pTz5kSOECQ6Zj608U3EPdEaZ13RVv-j350-TUxS4L_pOW22QIc5YBnNp85GzqQG5G&__tn__=%2CO%2CP-R
